chrom	start_window	end_window	DE_counts	proportion
998	Tlei_chr7	44000001	4.5e+07	0	0
999	Tlei_chr7	45000001	4.6e+07	0	0
1000	Tlei_chr7	46000001	4.7e+07	2	0.25
1001	Tlei_chr7	47000001	4.8e+07	0	0
1002	Tlei_chr7	48000001	4.9e+07	0	0
1003	Tlei_chr7	49000001	5e+07	2	0.0689655172413793
1004	Tlei_chr7	50000001	5.1e+07	1	0.0277777777777778
1005	Tlei_chr7	51000001	5.2e+07	5	0.0625
1006	Tlei_chr7	52000001	5.3e+07	2	0.0833333333333333
1007	Tlei_chr8	1	1e+06	8	0.0714285714285714
1008	Tlei_chr8	1000001	2e+06	1	0.0108695652173913
1009	Tlei_chr8	2000001	3e+06	3	0.0447761194029851
1010	Tlei_chr8	3000001	4e+06	1	0.0172413793103448
1011	Tlei_chr8	4000001	5e+06	1	0.04
1012	Tlei_chr8	5000001	6e+06	2	0.0952380952380952
1013	Tlei_chr8	6000001	7e+06	2	0.111111111111111
1014	Tlei_chr8	7000001	8e+06	1	0.0909090909090909
1015	Tlei_chr8	8000001	9e+06	0	0
1016	Tlei_chr8	9000001	1e+07	0	0
1017	Tlei_chr8	10000001	1.1e+07	0	0
1018	Tlei_chr8	11000001	1.2e+07	1	0.2
1019	Tlei_chr8	12000001	1.3e+07	1	0.2
1020	Tlei_chr8	13000001	1.4e+07	0	0
1021	Tlei_chr8	14000001	1.5e+07	0	0
1022	Tlei_chr8	15000001	1.6e+07	2	0.285714285714286
1023	Tlei_chr8	16000001	1.7e+07	0	0
1024	Tlei_chr8	17000001	1.8e+07	0	0
1025	Tlei_chr8	18000001	1.9e+07	0	0
1026	Tlei_chr8	19000001	2e+07	0	0
1027	Tlei_chr8	20000001	2.1e+07	0	0
1028	Tlei_chr8	21000001	2.2e+07	0	0
1029	Tlei_chr8	22000001	2.3e+07	0	0
1030	Tlei_chr8	23000001	2.4e+07	0	0
1031	Tlei_chr8	24000001	2.5e+07	0	0
1032	Tlei_chr8	25000001	2.6e+07	0	0
1033	Tlei_chr8	26000001	2.7e+07	1	0.5
1034	Tlei_chr8	27000001	2.8e+07	0	0
1035	Tlei_chr8	28000001	2.9e+07	0	0
1036	Tlei_chr8	29000001	3e+07	1	0.25
1037	Tlei_chr8	30000001	3.1e+07	0	0
1038	Tlei_chr8	31000001	3.2e+07	1	0.5
1039	Tlei_chr8	32000001	3.3e+07	0	0
1040	Tlei_chr8	33000001	3.4e+07	0	0
1041	Tlei_chr8	34000001	3.5e+07	0	0
1042	Tlei_chr8	35000001	3.6e+07	0	0
1043	Tlei_chr8	36000001	3.7e+07	0	0
1044	Tlei_chr8	37000001	3.8e+07	0	0
1045	Tlei_chr8	38000001	3.9e+07	0	0
1046	Tlei_chr8	39000001	4e+07	1	0.142857142857143
1047	Tlei_chr8	40000001	4.1e+07	0	0
1048	Tlei_chr8	41000001	4.2e+07	0	0
1049	Tlei_chr8	42000001	4.3e+07	0	0
1050	Tlei_chr8	43000001	4.4e+07	0	0
1051	Tlei_chr8	44000001	4.5e+07	0	0
1052	Tlei_chr8	45000001	4.6e+07	3	0.0833333333333333
1053	Tlei_chr8	46000001	4.7e+07	1	0.0384615384615385
1054	Tlei_chr8	47000001	4.8e+07	3	0.0638297872340425
1055	Tlei_chr8	48000001	4.9e+07	2	0.0425531914893617
1056	Tlei_chr8	49000001	5e+07	10	0.111111111111111
1057	Tlei_chr8	50000001	5.1e+07	4	0.0285714285714286
1058	Tlei_chr8	51000001	5.2e+07	0	0
1059	Tlei_chr9	1	1e+06	5	0.0416666666666667
1060	Tlei_chr9	1000001	2e+06	9	0.0737704918032787
1061	Tlei_chr9	2000001	3e+06	4	0.036036036036036
1062	Tlei_chr9	3000001	4e+06	7	0.1
1063	Tlei_chr9	4000001	5e+06	3	0.0447761194029851
1064	Tlei_chr9	5000001	6e+06	2	0.0588235294117647
1065	Tlei_chr9	6000001	7e+06	1	0.0416666666666667
1066	Tlei_chr9	7000001	8e+06	0	0
1067	Tlei_chr9	8000001	9e+06	1	0.111111111111111
1068	Tlei_chr9	9000001	1e+07	0	0
1069	Tlei_chr9	10000001	1.1e+07	1	0.125
1070	Tlei_chr9	11000001	1.2e+07	1	0.2
1071	Tlei_chr9	12000001	1.3e+07	0	0
1072	Tlei_chr9	13000001	1.4e+07	0	0
1073	Tlei_chr9	14000001	1.5e+07	0	0
1074	Tlei_chr9	15000001	1.6e+07	3	0.3
1075	Tlei_chr9	16000001	1.7e+07	0	0
1076	Tlei_chr9	17000001	1.8e+07	0	0
1077	Tlei_chr9	18000001	1.9e+07	0	0
1078	Tlei_chr9	19000001	2e+07	0	0
1079	Tlei_chr9	20000001	2.1e+07	0	0
1080	Tlei_chr9	21000001	2.2e+07	0	0
1081	Tlei_chr9	22000001	2.3e+07	0	0
1082	Tlei_chr9	23000001	2.4e+07	0	0
1083	Tlei_chr9	24000001	2.5e+07	0	0
1084	Tlei_chr9	25000001	2.6e+07	0	0
1085	Tlei_chr9	26000001	2.7e+07	0	0
1086	Tlei_chr9	27000001	2.8e+07	0	0
1087	Tlei_chr9	28000001	2.9e+07	0	0
1088	Tlei_chr9	29000001	3e+07	0	0
1089	Tlei_chr9	30000001	3.1e+07	0	0
1090	Tlei_chr9	31000001	3.2e+07	1	0.166666666666667
1091	Tlei_chr9	32000001	3.3e+07	1	0.1
1092	Tlei_chr9	33000001	3.4e+07	0	0
1093	Tlei_chr9	34000001	3.5e+07	0	0
1094	Tlei_chr9	35000001	3.6e+07	0	0
1095	Tlei_chr9	36000001	3.7e+07	0	0
1096	Tlei_chr9	37000001	3.8e+07	0	0
1097	Tlei_chr9	38000001	3.9e+07	0	0
1098	Tlei_chr9	39000001	4e+07	0	0
1099	Tlei_chr9	40000001	4.1e+07	0	0
1100	Tlei_chr9	41000001	4.2e+07	2	0.25
1101	Tlei_chr9	42000001	4.3e+07	0	0
1102	Tlei_chr9	43000001	4.4e+07	0	0
1103	Tlei_chr9	44000001	4.5e+07	0	0
1104	Tlei_chr9	45000001	4.6e+07	1	0.0526315789473684
1105	Tlei_chr9	46000001	4.7e+07	0	0
1106	Tlei_chr9	47000001	4.8e+07	2	0.0869565217391304
1107	Tlei_chr9	48000001	4.9e+07	5	0.104166666666667
1108	Tlei_chr9	49000001	5e+07	2	0.0227272727272727
1109	Tlei_chr9	50000001	5.1e+07	0	0
1110	Tlei_chr10	1	1e+06	5	0.0495049504950495
1111	Tlei_chr10	1000001	2e+06	5	0.0420168067226891
1112	Tlei_chr10	2000001	3e+06	4	0.0377358490566038
1113	Tlei_chr10	3000001	4e+06	3	0.0666666666666667
1114	Tlei_chr10	4000001	5e+06	1	0.0285714285714286
1115	Tlei_chr10	5000001	6e+06	2	0.0740740740740741
1116	Tlei_chr10	6000001	7e+06	0	0
1117	Tlei_chr10	7000001	8e+06	3	0.428571428571429
1118	Tlei_chr10	8000001	9e+06	1	0.5
1119	Tlei_chr10	9000001	1e+07	1	0.25
1120	Tlei_chr10	10000001	1.1e+07	0	0
1121	Tlei_chr10	11000001	1.2e+07	0	0
1122	Tlei_chr10	12000001	1.3e+07	1	0.166666666666667
1123	Tlei_chr10	13000001	1.4e+07	0	0
1124	Tlei_chr10	14000001	1.5e+07	0	0
1125	Tlei_chr10	15000001	1.6e+07	1	0.0769230769230769
1126	Tlei_chr10	16000001	1.7e+07	0	0
1127	Tlei_chr10	17000001	1.8e+07	0	0
1128	Tlei_chr10	18000001	1.9e+07	0	0
1129	Tlei_chr10	19000001	2e+07	2	0.4
1130	Tlei_chr10	20000001	2.1e+07	0	0
1131	Tlei_chr10	21000001	2.2e+07	0	0
1132	Tlei_chr10	22000001	2.3e+07	0	0
1133	Tlei_chr10	23000001	2.4e+07	0	0
1134	Tlei_chr10	24000001	2.5e+07	0	0
1135	Tlei_chr10	25000001	2.6e+07	0	0
1136	Tlei_chr10	26000001	2.7e+07	0	0
1137	Tlei_chr10	27000001	2.8e+07	0	0
1138	Tlei_chr10	28000001	2.9e+07	0	0
1139	Tlei_chr10	29000001	3e+07	0	0
1140	Tlei_chr10	30000001	3.1e+07	0	0
1141	Tlei_chr10	31000001	3.2e+07	0	0
1142	Tlei_chr10	32000001	3.3e+07	0	0
1143	Tlei_chr10	33000001	3.4e+07	0	0
1144	Tlei_chr10	34000001	3.5e+07	0	0
1145	Tlei_chr10	35000001	3.6e+07	0	0
1146	Tlei_chr10	36000001	3.7e+07	0	0
1147	Tlei_chr10	37000001	3.8e+07	1	0.2
1148	Tlei_chr10	38000001	3.9e+07	0	0
1149	Tlei_chr10	39000001	4e+07	0	0
1150	Tlei_chr10	40000001	4.1e+07	1	0.2
1151	Tlei_chr10	41000001	4.2e+07	0	0
1152	Tlei_chr10	42000001	4.3e+07	0	0
1153	Tlei_chr10	43000001	4.4e+07	1	0.05
1154	Tlei_chr10	44000001	4.5e+07	1	0.03125
1155	Tlei_chr10	45000001	4.6e+07	1	0.0263157894736842
1156	Tlei_chr10	46000001	4.7e+07	4	0.0444444444444444
1157	Tlei_chr10	47000001	4.8e+07	5	0.0416666666666667
1158	Tlei_chr10	48000001	4.9e+07	5	0.119047619047619
1159	Tlei_chr11	1	1e+06	4	0.0434782608695652
1160	Tlei_chr11	1000001	2e+06	1	0.0158730158730159
1161	Tlei_chr11	2000001	3e+06	3	0.09375
1162	Tlei_chr11	3000001	4e+06	0	0
1163	Tlei_chr11	4000001	5e+06	0	0
1164	Tlei_chr11	5000001	6e+06	0	0
1165	Tlei_chr11	6000001	7e+06	0	0
1166	Tlei_chr11	7000001	8e+06	1	0.111111111111111
1167	Tlei_chr11	8000001	9e+06	0	0
1168	Tlei_chr11	9000001	1e+07	0	0
1169	Tlei_chr11	10000001	1.1e+07	0	0
1170	Tlei_chr11	11000001	1.2e+07	0	0
1171	Tlei_chr11	12000001	1.3e+07	0	0
1172	Tlei_chr11	13000001	1.4e+07	0	0
1173	Tlei_chr11	14000001	1.5e+07	0	0
1174	Tlei_chr11	15000001	1.6e+07	1	0.2
1175	Tlei_chr11	16000001	1.7e+07	0	0
1176	Tlei_chr11	17000001	1.8e+07	0	0
1177	Tlei_chr11	18000001	1.9e+07	0	0
1178	Tlei_chr11	19000001	2e+07	0	0
1179	Tlei_chr11	20000001	2.1e+07	0	0
1180	Tlei_chr11	21000001	2.2e+07	0	0
1181	Tlei_chr11	22000001	2.3e+07	0	0
1182	Tlei_chr11	23000001	2.4e+07	0	0
1183	Tlei_chr11	24000001	2.5e+07	0	0
1184	Tlei_chr11	25000001	2.6e+07	0	0
1185	Tlei_chr11	26000001	2.7e+07	0	0
1186	Tlei_chr11	27000001	2.8e+07	0	0
1187	Tlei_chr11	28000001	2.9e+07	0	0
1188	Tlei_chr11	29000001	3e+07	0	0
1189	Tlei_chr11	30000001	3.1e+07	0	0
1190	Tlei_chr11	31000001	3.2e+07	0	0
1191	Tlei_chr11	32000001	3.3e+07	0	0
1192	Tlei_chr11	33000001	3.4e+07	0	0
1193	Tlei_chr11	34000001	3.5e+07	0	0
1194	Tlei_chr11	35000001	3.6e+07	0	0
1195	Tlei_chr11	36000001	3.7e+07	0	0
1196	Tlei_chr11	37000001	3.8e+07	0	0
1197	Tlei_chr11	38000001	3.9e+07	0	0
1198	Tlei_chr11	39000001	4e+07	2	0.181818181818182
1199	Tlei_chr11	40000001	4.1e+07	0	0
1200	Tlei_chr11	41000001	4.2e+07	0	0
1201	Tlei_chr11	42000001	4.3e+07	1	0.0384615384615385
1202	Tlei_chr11	43000001	4.4e+07	2	0.0344827586206897
1203	Tlei_chr11	44000001	4.5e+07	0	0
1204	Tlei_chr11	45000001	4.6e+07	1	0.00884955752212389
1205	Tlei_chr12	1	1e+06	2	0.0194174757281553
1206	Tlei_chr12	1000001	2e+06	5	0.043859649122807
1207	Tlei_chr12	2000001	3e+06	3	0.0352941176470588
1208	Tlei_chr12	3000001	4e+06	0	0
1209	Tlei_chr12	4000001	5e+06	1	0.027027027027027
1210	Tlei_chr12	5000001	6e+06	5	0.227272727272727
1211	Tlei_chr12	6000001	7e+06	0	0
1212	Tlei_chr12	7000001	8e+06	0	0
1213	Tlei_chr12	8000001	9e+06	0	0
1214	Tlei_chr12	9000001	1e+07	2	0.25
1215	Tlei_chr12	10000001	1.1e+07	0	0
1216	Tlei_chr12	11000001	1.2e+07	1	0.25
1217	Tlei_chr12	12000001	1.3e+07	0	0
1218	Tlei_chr12	13000001	1.4e+07	0	0
1219	Tlei_chr12	14000001	1.5e+07	0	0
1220	Tlei_chr12	15000001	1.6e+07	0	0
1221	Tlei_chr12	16000001	1.7e+07	0	0
1222	Tlei_chr12	17000001	1.8e+07	1	0.2
1223	Tlei_chr12	18000001	1.9e+07	0	0
1224	Tlei_chr12	19000001	2e+07	0	0
1225	Tlei_chr12	20000001	2.1e+07	0	0
1226	Tlei_chr12	21000001	2.2e+07	0	0
1227	Tlei_chr12	22000001	2.3e+07	0	0
1228	Tlei_chr12	23000001	2.4e+07	0	0
1229	Tlei_chr12	24000001	2.5e+07	0	0
1230	Tlei_chr12	25000001	2.6e+07	0	0
1231	Tlei_chr12	26000001	2.7e+07	0	0
1232	Tlei_chr12	27000001	2.8e+07	1	0.125
1233	Tlei_chr12	28000001	2.9e+07	0	0
1234	Tlei_chr12	29000001	3e+07	1	0.111111111111111
1235	Tlei_chr12	30000001	3.1e+07	0	0
1236	Tlei_chr12	31000001	3.2e+07	0	0
1237	Tlei_chr12	32000001	3.3e+07	0	0
1238	Tlei_chr12	33000001	3.4e+07	0	0
1239	Tlei_chr12	34000001	3.5e+07	0	0
1240	Tlei_chr12	35000001	3.6e+07	0	0
1241	Tlei_chr12	36000001	3.7e+07	1	0.1
1242	Tlei_chr12	37000001	3.8e+07	0	0
1243	Tlei_chr12	38000001	3.9e+07	1	0.2
1244	Tlei_chr12	39000001	4e+07	0	0
1245	Tlei_chr12	40000001	4.1e+07	1	0.0384615384615385
1246	Tlei_chr12	41000001	4.2e+07	5	0.161290322580645
1247	Tlei_chr12	42000001	4.3e+07	3	0.0476190476190476
1248	Tlei_chr12	43000001	4.4e+07	0	0
1249	Tlei_chr13	1	1e+06	3	0.038961038961039
1250	Tlei_chr13	1000001	2e+06	2	0.032258064516129
1251	Tlei_chr13	2000001	3e+06	1	0.0263157894736842
1252	Tlei_chr13	3000001	4e+06	1	0.0555555555555556
1253	Tlei_chr13	4000001	5e+06	1	0.142857142857143
1254	Tlei_chr13	5000001	6e+06	0	0
1255	Tlei_chr13	6000001	7e+06	0	0
1256	Tlei_chr13	7000001	8e+06	0	0
1257	Tlei_chr13	8000001	9e+06	1	0.0833333333333333
1258	Tlei_chr13	9000001	1e+07	0	0
1259	Tlei_chr13	10000001	1.1e+07	0	0
1260	Tlei_chr13	11000001	1.2e+07	0	0
1261	Tlei_chr13	12000001	1.3e+07	0	0
1262	Tlei_chr13	13000001	1.4e+07	0	0
1263	Tlei_chr13	14000001	1.5e+07	0	0
1264	Tlei_chr13	15000001	1.6e+07	0	0
1265	Tlei_chr13	16000001	1.7e+07	0	0
1266	Tlei_chr13	17000001	1.8e+07	0	0
1267	Tlei_chr13	18000001	1.9e+07	1	0.111111111111111
1268	Tlei_chr13	19000001	2e+07	0	0
1269	Tlei_chr13	20000001	2.1e+07	0	0
1270	Tlei_chr13	21000001	2.2e+07	0	0
1271	Tlei_chr13	22000001	2.3e+07	0	0
1272	Tlei_chr13	23000001	2.4e+07	0	0
1273	Tlei_chr13	24000001	2.5e+07	0	0
1274	Tlei_chr13	25000001	2.6e+07	0	0
1275	Tlei_chr13	26000001	2.7e+07	0	0
1276	Tlei_chr13	27000001	2.8e+07	0	0
1277	Tlei_chr13	28000001	2.9e+07	0	0
1278	Tlei_chr13	29000001	3e+07	0	0
1279	Tlei_chr13	30000001	3.1e+07	0	0
1280	Tlei_chr13	31000001	3.2e+07	0	0
1281	Tlei_chr13	32000001	3.3e+07	4	0.235294117647059
1282	Tlei_chr13	33000001	3.4e+07	2	0.0909090909090909
1283	Tlei_chr13	34000001	3.5e+07	1	0.0384615384615385
1284	Tlei_chr13	35000001	3.6e+07	1	0.0142857142857143
1285	Tlei_chr13	36000001	3.7e+07	2	0.0307692307692308
1286	Tlei_chr13	37000001	3.8e+07	3	0.0379746835443038
1287	Tlei_chr13	38000001	3.9e+07	1	0.0454545454545455
1288	Tlei_chr13	39000001	4e+07	0	0
1289	Tlei_chr14	1	1e+06	6	0.0512820512820513
1290	Tlei_chr14	1000001	2e+06	1	0.00869565217391304
1291	Tlei_chr14	2000001	3e+06	4	0.0373831775700935
1292	Tlei_chr14	3000001	4e+06	0	0
1293	Tlei_chr14	4000001	5e+06	1	0.0140845070422535
1294	Tlei_chr14	5000001	6e+06	1	0.0357142857142857
1295	Tlei_chr14	6000001	7e+06	1	0.0714285714285714
1296	Tlei_chr14	7000001	8e+06	0	0
1297	Tlei_chr14	8000001	9e+06	0	0
1298	Tlei_chr14	9000001	1e+07	0	0
1299	Tlei_chr14	10000001	1.1e+07	0	0
1300	Tlei_chr14	11000001	1.2e+07	0	0
1301	Tlei_chr14	12000001	1.3e+07	1	0.2
1302	Tlei_chr14	13000001	1.4e+07	0	0
1303	Tlei_chr14	14000001	1.5e+07	0	0
1304	Tlei_chr14	15000001	1.6e+07	0	0
1305	Tlei_chr14	16000001	1.7e+07	0	0
1306	Tlei_chr14	17000001	1.8e+07	0	0
1307	Tlei_chr14	18000001	1.9e+07	1	0.2
1308	Tlei_chr14	19000001	2e+07	0	0
1309	Tlei_chr14	20000001	2.1e+07	0	0
1310	Tlei_chr14	21000001	2.2e+07	0	0
1311	Tlei_chr14	22000001	2.3e+07	1	0.5
1312	Tlei_chr14	23000001	2.4e+07	2	0.133333333333333
1313	Tlei_chr14	24000001	2.5e+07	0	0
1314	Tlei_chr14	25000001	2.6e+07	0	0
1315	Tlei_chr14	26000001	2.7e+07	3	0.130434782608696
1316	Tlei_chr14	27000001	2.8e+07	1	0.03125
1317	Tlei_chr14	28000001	2.9e+07	0	0
1318	Tlei_chr14	29000001	3e+07	3	0.0882352941176471
1319	Tlei_chr14	30000001	3.1e+07	0	0
1320	Tlei_chr14	31000001	3.2e+07	2	0.0350877192982456
1321	Tlei_chr14	32000001	3.3e+07	2	0.0256410256410256
1322	Tlei_chr14	33000001	3.4e+07	4	0.0363636363636364
1323	Tlei_chr14	34000001	3.5e+07	1	0.0232558139534884
1324	Tlei_chr14	35000001	3.6e+07	3	0.0714285714285714
1325	Tlei_chr14	36000001	3.7e+07	5	0.0833333333333333
1326	Tlei_chr14	37000001	3.8e+07	4	0.0555555555555556
1327	Tlei_chr14	38000001	3.9e+07	0	0
1328	Tlei_chr15	1	1e+06	2	0.021505376344086
1329	Tlei_chr15	1000001	2e+06	6	0.0689655172413793
1330	Tlei_chr15	2000001	3e+06	6	0.0625
1331	Tlei_chr15	3000001	4e+06	2	0.0176991150442478
1332	Tlei_chr15	4000001	5e+06	8	0.0740740740740741
1333	Tlei_chr15	5000001	6e+06	3	0.0441176470588235
1334	Tlei_chr15	6000001	7e+06	0	0
1335	Tlei_chr15	7000001	8e+06	1	0.0303030303030303
1336	Tlei_chr15	8000001	9e+06	3	0.0769230769230769
1337	Tlei_chr15	9000001	1e+07	0	0
1338	Tlei_chr15	10000001	1.1e+07	2	0.0540540540540541
1339	Tlei_chr15	11000001	1.2e+07	0	0
1340	Tlei_chr15	12000001	1.3e+07	0	0
1341	Tlei_chr15	13000001	1.4e+07	0	0
1342	Tlei_chr15	14000001	1.5e+07	0	0
1343	Tlei_chr15	15000001	1.6e+07	0	0
1344	Tlei_chr15	16000001	1.7e+07	0	0
1345	Tlei_chr15	17000001	1.8e+07	0	0
1346	Tlei_chr15	18000001	1.9e+07	0	0
1347	Tlei_chr15	19000001	2e+07	0	0
1348	Tlei_chr15	20000001	2.1e+07	0	0
1349	Tlei_chr15	21000001	2.2e+07	0	0
1350	Tlei_chr15	22000001	2.3e+07	0	0
1351	Tlei_chr15	23000001	2.4e+07	0	0
1352	Tlei_chr15	24000001	2.5e+07	4	0.307692307692308
1353	Tlei_chr15	25000001	2.6e+07	0	0
1354	Tlei_chr15	26000001	2.7e+07	0	0
1355	Tlei_chr15	27000001	2.8e+07	0	0
1356	Tlei_chr15	28000001	2.9e+07	0	0
1357	Tlei_chr15	29000001	3e+07	1	0.25
1358	Tlei_chr15	30000001	3.1e+07	0	0
1359	Tlei_chr15	31000001	3.2e+07	0	0
1360	Tlei_chr15	32000001	3.3e+07	3	0.0789473684210526
1361	Tlei_chr15	33000001	3.4e+07	0	0
1362	Tlei_chr15	34000001	3.5e+07	2	0.0333333333333333
1363	Tlei_chr16	1	1e+06	1	0.024390243902439
1364	Tlei_chr16	1000001	2e+06	1	0.0357142857142857
1365	Tlei_chr16	2000001	3e+06	1	0.0303030303030303
1366	Tlei_chr16	3000001	4e+06	3	0.166666666666667
1367	Tlei_chr16	4000001	5e+06	3	0.214285714285714
1368	Tlei_chr16	5000001	6e+06	0	0
1369	Tlei_chr16	6000001	7e+06	0	0
1370	Tlei_chr16	7000001	8e+06	1	0.0625
1371	Tlei_chr16	8000001	9e+06	1	0.166666666666667
1372	Tlei_chr16	9000001	1e+07	0	0
1373	Tlei_chr16	10000001	1.1e+07	0	0
1374	Tlei_chr16	11000001	1.2e+07	0	0
1375	Tlei_chr16	12000001	1.3e+07	0	0
1376	Tlei_chr16	13000001	1.4e+07	0	0
1377	Tlei_chr16	14000001	1.5e+07	0	0
1378	Tlei_chr16	15000001	1.6e+07	1	0.0909090909090909
1379	Tlei_chr16	16000001	1.7e+07	0	0
1380	Tlei_chr16	17000001	1.8e+07	1	0.142857142857143
1381	Tlei_chr16	18000001	1.9e+07	0	0
1382	Tlei_chr16	19000001	2e+07	0	0
1383	Tlei_chr16	20000001	2.1e+07	0	0
1384	Tlei_chr16	21000001	2.2e+07	0	0
1385	Tlei_chr16	22000001	2.3e+07	0	0
1386	Tlei_chr16	23000001	2.4e+07	0	0
1387	Tlei_chr16	24000001	2.5e+07	1	0.0344827586206897
1388	Tlei_chr16	25000001	2.6e+07	2	0.0645161290322581
1389	Tlei_chr16	26000001	2.7e+07	5	0.0943396226415094
1390	Tlei_chr16	27000001	2.8e+07	3	0.0375
1391	Tlei_chr16	28000001	2.9e+07	3	0.0258620689655172
1392	Tlei_chr16	29000001	3e+07	5	0.0396825396825397
1393	Tlei_chr16	30000001	3.1e+07	0	0
1394	Tlei_chr17	1	1e+06	2	0.0227272727272727
1395	Tlei_chr17	1000001	2e+06	4	0.037037037037037
1396	Tlei_chr17	2000001	3e+06	6	0.0666666666666667
1397	Tlei_chr17	3000001	4e+06	1	0.0138888888888889
1398	Tlei_chr17	4000001	5e+06	2	0.0357142857142857
1399	Tlei_chr17	5000001	6e+06	1	0.0232558139534884
1400	Tlei_chr17	6000001	7e+06	0	0
1401	Tlei_chr17	7000001	8e+06	2	0.125
1402	Tlei_chr17	8000001	9e+06	1	0.0526315789473684
1403	Tlei_chr17	9000001	1e+07	0	0
1404	Tlei_chr17	10000001	1.1e+07	0	0
1405	Tlei_chr17	11000001	1.2e+07	1	0.111111111111111
1406	Tlei_chr17	12000001	1.3e+07	2	0.166666666666667
1407	Tlei_chr17	13000001	1.4e+07	0	0
1408	Tlei_chr17	14000001	1.5e+07	0	0
1409	Tlei_chr17	15000001	1.6e+07	0	0
1410	Tlei_chr17	16000001	1.7e+07	0	0
1411	Tlei_chr17	17000001	1.8e+07	0	0
1412	Tlei_chr17	18000001	1.9e+07	0	0
1413	Tlei_chr17	19000001	2e+07	1	0.05
1414	Tlei_chr17	20000001	2.1e+07	0	0
1415	Tlei_chr17	21000001	2.2e+07	0	0
1416	Tlei_chr17	22000001	2.3e+07	0	0
1417	Tlei_chr17	23000001	2.4e+07	1	0.0416666666666667
1418	Tlei_chr17	24000001	2.5e+07	0	0
1419	Tlei_chr17	25000001	2.6e+07	1	0.0294117647058824
1420	Tlei_chr17	26000001	2.7e+07	4	0.210526315789474
1421	Tlei_chr17	27000001	2.8e+07	3	0.0697674418604651
1422	Tlei_chr17	28000001	2.9e+07	1	0.032258064516129
1423	Tlei_chr18	1	1e+06	4	0.0571428571428571
1424	Tlei_chr18	1000001	2e+06	1	0.00917431192660551
1425	Tlei_chr18	2000001	3e+06	3	0.0288461538461538
1426	Tlei_chr18	3000001	4e+06	2	0.0303030303030303
1427	Tlei_chr18	4000001	5e+06	1	0.024390243902439
1428	Tlei_chr18	5000001	6e+06	1	0.0384615384615385
1429	Tlei_chr18	6000001	7e+06	0	0
1430	Tlei_chr18	7000001	8e+06	0	0
1431	Tlei_chr18	8000001	9e+06	0	0
1432	Tlei_chr18	9000001	1e+07	1	0.125
1433	Tlei_chr18	10000001	1.1e+07	4	0.285714285714286
1434	Tlei_chr18	11000001	1.2e+07	1	0.0714285714285714
1435	Tlei_chr18	12000001	1.3e+07	0	0
1436	Tlei_chr18	13000001	1.4e+07	0	0
1437	Tlei_chr18	14000001	1.5e+07	0	0
1438	Tlei_chr18	15000001	1.6e+07	0	0
1439	Tlei_chr18	16000001	1.7e+07	0	0
1440	Tlei_chr18	17000001	1.8e+07	0	0
1441	Tlei_chr18	18000001	1.9e+07	0	0
1442	Tlei_chr18	19000001	2e+07	0	0
1443	Tlei_chr18	20000001	2.1e+07	0	0
1444	Tlei_chr18	21000001	2.2e+07	2	0.117647058823529
1445	Tlei_chr18	22000001	2.3e+07	0	0
1446	Tlei_chr18	23000001	2.4e+07	1	0.0769230769230769
1447	Tlei_chr18	24000001	2.5e+07	0	0
1448	Tlei_chr18	25000001	2.6e+07	2	0.0714285714285714
1449	Tlei_chr18	26000001	2.7e+07	0	0
1450	Tlei_chr19	1	1e+06	4	0.0392156862745098
1451	Tlei_chr19	1000001	2e+06	8	0.0707964601769911
1452	Tlei_chr19	2000001	3e+06	3	0.0410958904109589
1453	Tlei_chr19	3000001	4e+06	0	0
1454	Tlei_chr19	4000001	5e+06	0	0
1455	Tlei_chr19	5000001	6e+06	0	0
1456	Tlei_chr19	6000001	7e+06	0	0
1457	Tlei_chr19	7000001	8e+06	0	0
1458	Tlei_chr19	8000001	9e+06	0	0
1459	Tlei_chr19	9000001	1e+07	0	0
1460	Tlei_chr19	10000001	1.1e+07	1	0.0588235294117647
1461	Tlei_chr19	11000001	1.2e+07	1	0.0384615384615385
1462	Tlei_chr19	12000001	1.3e+07	2	0.0606060606060606
1463	Tlei_chr19	13000001	1.4e+07	2	0.0377358490566038
1464	Tlei_chr19	14000001	1.5e+07	2	0.0273972602739726
1465	Tlei_chr19	15000001	1.6e+07	2	0.021505376344086
1466	Tlei_chr19	16000001	1.7e+07	6	0.0618556701030928
1467	Tlei_chr19	17000001	1.8e+07	6	0.0666666666666667
1468	Tlei_chr19	18000001	1.9e+07	2	0.0224719101123595
1469	Tlei_chr19	19000001	2e+07	2	0.0277777777777778
1470	Tlei_chr19	20000001	2.1e+07	0	0
1471	Tlei_chr20	1	1e+06	3	0.0394736842105263
1472	Tlei_chr20	1000001	2e+06	1	0.0232558139534884
1473	Tlei_chr20	2000001	3e+06	1	0.0181818181818182
1474	Tlei_chr20	3000001	4e+06	1	0.0208333333333333
1475	Tlei_chr20	4000001	5e+06	0	0
1476	Tlei_chr20	5000001	6e+06	2	0.111111111111111
1477	Tlei_chr20	6000001	7e+06	2	0.117647058823529
1478	Tlei_chr20	7000001	8e+06	1	0.0588235294117647
1479	Tlei_chr20	8000001	9e+06	1	0.0526315789473684
1480	Tlei_chr20	9000001	1e+07	0	0
1481	Tlei_chr20	10000001	1.1e+07	1	0.0769230769230769
1482	Tlei_chr20	11000001	1.2e+07	1	0.0588235294117647
1483	Tlei_chr20	12000001	1.3e+07	0	0
